きね,0,0,1,名詞,一般,*,*,*,*,杵,きね,きね,1
きのう,0,0,1,名詞,一般,*,*,*,*,昨日,きのう,きのう,2
きば,0,0,1,名詞,一般,*,*,*,*,牙,きば,きば,1
きび,0,0,1,名詞,一般,*,*,*,*,黍,きび,きび,2
きまる,0,0,1,名詞,一般,*,*,*,*,決まる,きまる,きまる,2
きみ,0,0,1,名詞,一般,*,*,*,*,君,きみ,きみ,1
きみがよ,0,0,1,名詞,一般,*,*,*,*,君が代,きみがよ,きみがよ,3
きみたち,0,0,1,名詞,一般,*,*,*,*,君達,きみたち,きみたち,3
きみら,0,0,1,名詞,一般,*,*,*,*,君等,きみら,きみら,2
きめる,0,0,1,名詞,一般,*,*,*,*,決める,きめる,きめる,2
きも,0,0,1,名詞,一般,*,*,*,*,肝,きも,きも,1
きもい,0,0,1,名詞,一般,*,*,*,*,きもい,きもい,きもい,2
きもち,0,0,1,名詞,一般,*,*,*,*,気持ち,きもち,きもち,2
きもの,0,0,1,名詞,一般,*,*,*,*,着物,きもの,きもの,2
きゃつ,0,0,1,名詞,一般,*,*,*,*,彼奴,きゃつ,きゃつ,1
きゅう,0,0,1,名詞,一般,*,*,*,*,九,きゅう,きゅう,1
きゅうきゅうしゃ,0,0,1,名詞,一般,*,*,*,*,救急車,きゅうきゅうしゃ,きゅうきゅうしゃ,4
きゅうこう,0,0,1,名詞,一般,*,*,*,*,急行,きゅうこう,きゅうこう,3
きゅうりょう,0,0,1,名詞,一般,*,*,*,*,給料,きゅうりょう,きゅうりょう,3
きょう,0,0,1,名詞,一般,*,*,*,*,今日,きょう,きょう,1
きょうしつ,0,0,1,名詞,一般,*,*,*,*,教室,きょうしつ,きょうしつ,3
きょうそうする,0,0,1,名詞,一般,*,*,*,*,競争する,きょうそうする,きょうそうする,6
きょうだい,0,0,1,名詞,一般,*,*,*,*,兄弟,きょうだい,きょうだい,3
きょうび,0,0,1,副詞,一般,*,*,*,*,今日日,きょうび,きょうび,2
きょく,0,0,1,名詞,一般,*,*,*,*,曲,きょく,きょく,1
きょねん,0,0,1,名詞,一般,*,*,*,*,去年,きょねん,きょねん,2
きよみず,0,0,1,名詞,一般,*,*,*,*,清水,きよみず,きよみず,3
きらい,0,0,1,名詞,一般,*,*,*,*,嫌い,きらい,きらい,2
きり,0,0,1,名詞,一般,*,*,*,*,桐,きり,きり,1
きりぎりす,0,0,1,名詞,一般,*,*,*,*,螽斯,きりぎりす,きりぎりす,4
きる,0,0,1,名詞,一般,*,*,*,*,着る,きる,きる,1
きれ,0,0,1,名詞,一般,*,*,*,*,布,きれ,きれ,1
きれい,0,0,1,名詞,一般,*,*,*,*,綺麗,きれい,きれい,2
きれる,0,0,1,名詞,一般,*,*,*,*,切れる,きれる,きれる,2
きわ,0,0,1,名詞,一般,*,*,*,*,際,きわ,きわ,1
きわめて,0,0,1,名詞,一般,*,*,*,*,極めて,きわめて,きわめて,3
きわめる,0,0,1,名詞,一般,*,*,*,*,極める,きわめる,きわめる,3
きんぞく,0,0,1,名詞,一般,*,*,*,*,金属,きんぞく,きんぞく,3
きんちょうする,0,0,1,名詞,一般,*,*,*,*,緊張する,きんちょうする,きんちょうする,6
きんてつ,0,0,1,名詞,一般,*,*,*,*,近鉄,きんてつ,きんてつ,3
きんようび,0,0,1,名詞,一般,*,*,*,*,金曜日,きんようび,きんようび,4
ぎゅうにく,0,0,1,名詞,一般,*,*,*,*,牛肉,ぎゅうにく,ぎゅうにく,3
ぎゅうにゅう,0,0,1,名詞,一般,*,*,*,*,牛乳,ぎゅうにゅう,ぎゅうにゅう,3
ぎんいろ,0,0,1,名詞,一般,*,*,*,*,銀色,ぎんいろ,ぎんいろ,3
ぎんこう,0,0,1,名詞,一般,*,*,*,*,銀行,ぎんこう,ぎんこう,3
ぎんこういん,0,0,1,名詞,一般,*,*,*,*,銀行員,ぎんこういん,ぎんこういん,13
くい,0,0,1,名詞,一般,*,*,*,*,悔い,くい,くい,1
くいだおれ,0,0,1,名詞,一般,*,*,*,*,食い倒れ,くいだおれ,くいだおれ,4
くう,0,0,1,名詞,一般,*,*,*,*,食う,くう,くう,1
くうき,0,0,1,名詞,一般,*,*,*,*,空気,くうき,くうき,2
くき,0,0,1,名詞,一般,*,*,*,*,茎,くき,くき,1
くぎ,0,0,1,名詞,一般,*,*,*,*,釘,くぎ,くぎ,1
くくる,0,0,1,名詞,一般,*,*,*,*,括る,くくる,くくる,2
くさ,0,0,1,名詞,一般,*,*,*,*,草,くさ,くさ,1
くさった,0,0,1,名詞,一般,*,*,*,*,腐った,くさった,くさった,3
くさり,0,0,1,名詞,一般,*,*,*,*,鎖,くさり,くさり,2
くさる,0,0,1,名詞,一般,*,*,*,*,腐る,くさる,くさる,2
くし,0,0,1,名詞,一般,*,*,*,*,櫛・串,くし,くし,1
くしくも,0,0,1,名詞,一般,*,*,*,*,奇しくも,くしくも,くしくも,3
くしカツ,0,0,1,名詞,一般,*,*,*,*,串cut,くしカツ,くしカツ,3
くじ,0,0,1,名詞,一般,*,*,*,*,籤,くじ,くじ,1
くじら,0,0,1,名詞,一般,*,*,*,*,鯨,くじら,くじら,2
くす,0,0,1,名詞,一般,*,*,*,*,楠,くす,くす,2
くすのき,0,0,1,名詞,一般,*,*,*,*,楠,くすのき,くすのき,3
くすり,0,0,1,名詞,一般,*,*,*,*,薬,くすり,くすり,2
くず,0,0,1,名詞,一般,*,*,*,*,葛,くず,くず,1
くずは,0,0,1,名詞,一般,*,*,*,*,樟葉,くずは,くずは,2
くだ,0,0,1,名詞,一般,*,*,*,*,管,くだ,くだ,1
ください,0,0,1,名詞,一般,*,*,*,*,下さい,ください,ください,3
くださる,0,0,1,名詞,一般,*,*,*,*,下さる,くださる,くださる,3
くだす,0,0,1,名詞,一般,*,*,*,*,下す,くだす,くだす,2
くだもの,0,0,1,名詞,一般,*,*,*,*,果物,くだもの,くだもの,8
くだらん,0,0,1,名詞,一般,*,*,*,*,下らん,くだらん,くだらん,3
くだる,0,0,1,名詞,一般,*,*,*,*,下る,くだる,くだる,2
くち,0,0,1,名詞,一般,*,*,*,*,口,くち,くち,1
くちなわ,0,0,1,名詞,一般,*,*,*,*,蛇,くちなわ,くちなわ,3
くちる,0,0,1,名詞,一般,*,*,*,*,朽ちる,くちる,くちる,2
くつ,0,0,1,名詞,一般,*,*,*,*,靴,くつ,くつ,1
くつした,0,0,1,名詞,一般,*,*,*,*,靴下,くつした,くつした,3
くつわむし,0,0,1,名詞,一般,*,*,*,*,轡虫,くつわむし,くつわむし,4
くど,0,0,1,名詞,一般,*,*,*,*,竈,くど,くど,1
くに,0,0,1,名詞,一般,*,*,*,*,国,くに,くに,1
くねる,0,0,1,名詞,一般,*,*,*,*,くねる,くねる,くねる,2
くび,0,0,1,名詞,一般,*,*,*,*,首・馘,くび,くび,1
くびきりぎす,0,0,1,名詞,一般,*,*,*,*,首切蟀,くびきりぎす,くびきりぎす,5
くぼち,0,0,1,名詞,一般,*,*,*,*,窪地,くぼち,くぼち,2
くま,0,0,1,名詞,一般,*,*,*,*,熊,くま,くま,1
くまばち,0,0,1,名詞,一般,*,*,*,*,熊蜂,くまばち,くまばち,3
くみ,0,0,1,名詞,一般,*,*,*,*,組,くみ,くみ,1
くみあい,0,0,1,名詞,一般,*,*,*,*,組合,くみあい,くみあい,3
くむ,0,0,1,名詞,一般,*,*,*,*,組む,くむ,くむ,1
くも,0,0,1,名詞,一般,*,*,*,*,雲,くも,くも,1
くもり,0,0,1,名詞,一般,*,*,*,*,曇り,くもり,くもり,2
くもる,0,0,1,名詞,一般,*,*,*,*,曇る,くもる,くもる,2
くやしい,0,0,1,形容詞,自立,*,*,*,*,悔しい,くやしい,くやしい,3
くら,0,0,1,名詞,一般,*,*,*,*,鞍,くら,くら,1
くらい,0,0,1,名詞,一般,*,*,*,*,位,くらい,くらい,2
くらう,0,0,1,名詞,一般,*,*,*,*,食らふ,くらう,くらう,2
くらげ,0,0,1,名詞,一般,*,*,*,*,海月,くらげ,くらげ,2
くらはし,0,0,1,名詞,一般,*,*,*,*,倉橋,くらはし,くらはし,3
くらべる,0,0,1,名詞,一般,*,*,*,*,比べる,くらべる,くらべる,3
くり,0,0,1,名詞,一般,*,*,*,*,栗,くり,くり,1
くりだす,0,0,1,名詞,一般,*,*,*,*,繰り出す,くりだす,くりだす,3
くりや,0,0,1,名詞,一般,*,*,*,*,厨,くりや,くりや,2
くる,0,0,1,名詞,一般,*,*,*,*,来る,くる,くる,1
くるう,0,0,1,名詞,一般,*,*,*,*,狂ふ,くるう,くるう,2
くるうた,0,0,1,名詞,一般,*,*,*,*,狂ふた,くるうた,くるうた,3
くるしい,0,0,1,形容詞,自立,*,*,*,*,苦しい,くるしい,くるしい,3
くるしむ,0,0,1,名詞,一般,*,*,*,*,苦しむ,くるしむ,くるしむ,3
くるしめる,0,0,1,名詞,一般,*,*,*,*,苦しめる,くるしめる,くるしめる,4
くるま,0,0,1,名詞,一般,*,*,*,*,車,くるま,くるま,2
くるむ,0,0,1,名詞,一般,*,*,*,*,包む,くるむ,くるむ,2
くれ,0,0,1,名詞,一般,*,*,*,*,暮・晩,くれ,くれ,1
くれる,0,0,1,名詞,一般,*,*,*,*,呉れる,くれる,くれる,2
くろ,0,0,1,名詞,一般,*,*,*,*,黒,くろ,くろ,2
くろい,0,0,1,形容詞,自立,*,*,*,*,黒い,くろい,くろい,2
くろいろ,0,0,1,名詞,一般,*,*,*,*,黒色,くろいろ,くろいろ,3
くわ,0,0,1,名詞,一般,*,*,*,*,鍬,くわ,くわ,1
くわがた,0,0,1,名詞,一般,*,*,*,*,鍬形,くわがた,くわがた,3
くわがたむし,0,0,1,名詞,一般,*,*,*,*,鍬形虫,くわがたむし,くわがたむし,5
くわしい,0,0,1,形容詞,自立,*,*,*,*,詳しい,くわしい,くわしい,3
ぐじ,0,0,1,名詞,一般,*,*,*,*,ぐじ,ぐじ,ぐじ,2
ぐっぱー,0,0,1,名詞,一般,*,*,*,*,ぐっぱー,ぐっぱー,ぐっぱー,3
ぐみ,0,0,1,名詞,一般,*,*,*,*,胡頽子・茱萸,ぐみ,ぐみ,1
ぐるり,0,0,1,名詞,一般,*,*,*,*,ぐるり,ぐるり,ぐるり,2
け,0,0,1,名詞,一般,*,*,*,*,毛,け,け,4
けいかくする,0,0,1,名詞,一般,*,*,*,*,計画する,けいかくする,けいかくする,6
けいかん,0,0,1,名詞,一般,*,*,*,*,警官,けいかん,けいかん,3
けいさつ,0,0,1,名詞,一般,*,*,*,*,警察,けいさつ,けいさつ,9
けう,0,0,1,名詞,一般,*,*,*,*,希有,けう,けう,1
けが,0,0,1,名詞,一般,*,*,*,*,怪我,けが,けが,1
けがす,0,0,1,名詞,一般,*,*,*,*,汚す,けがす,けがす,2
けがらわしい,0,0,1,形容詞,自立,*,*,*,*,汚らわしい,けがらわしい,けがらわしい,5
けがれた,0,0,1,名詞,一般,*,*,*,*,汚れた,けがれた,けがれた,3
けがれる,0,0,1,名詞,一般,*,*,*,*,汚れる,けがれる,けがれる,3
けさ,0,0,1,名詞,一般,*,*,*,*,今朝,けさ,けさ,1
けしき,0,0,1,名詞,一般,*,*,*,*,景色,けしき,けしき,2
けしょうする,0,0,1,名詞,一般,*,*,*,*,化粧する,けしょうする,けしょうする,5
けしゴム,0,0,1,名詞,一般,*,*,*,*,消しgom,けしゴム,けしゴム,3
けす,0,0,1,名詞,一般,*,*,*,*,消す,けす,けす,1
けずる,0,0,1,名詞,一般,*,*,*,*,削る,けずる,けずる,2
けた,0,0,1,名詞,一般,*,*,*,*,桁,けた,けた,1
けだもの,0,0,1,名詞,一般,*,*,*,*,獣,けだもの,けだもの,3
けち,0,0,1,名詞,一般,*,*,*,*,けち,けち,けち,1
けっこう,0,0,1,名詞,一般,*,*,*,*,結構,けっこう,けっこう,9
けっこん,0,0,1,名詞,一般,*,*,*,*,結婚,けっこん,けっこん,3
けっこんしき,0,0,1,名詞,一般,*,*,*,*,結婚式,けっこんしき,けっこんしき,5
けど,0,0,1,名詞,一般,*,*,*,*,けど,けど,けど,4
けなりい,0,0,1,名詞,一般,*,*,*,*,けなりい,けなりい,けなりい,3
けなるい,0,0,1,形容詞,自立,*,*,*,*,けなるい,けなるい,けなるい,3
けむし,0,0,1,名詞,一般,*,*,*,*,毛虫,けむし,けむし,2
けむり,0,0,1,名詞,一般,*,*,*,*,煙,けむり,けむり,2
けもの,0,0,1,名詞,一般,*,*,*,*,獣,けもの,けもの,2
けやき,0,0,1,名詞,一般,*,*,*,*,欅,けやき,けやき,2
けら,0,0,1,名詞,一般,*,*,*,*,螻蛄,けら,けら,1
ける,0,0,1,名詞,一般,*,*,*,*,蹴る,ける,ける,1
けんきゅうする,0,0,1,名詞,一般,*,*,*,*,研究する,けんきゅうする,けんきゅうする,6
げいじゅつ,0,0,1,名詞,一般,*,*,*,*,芸術,げいじゅつ,げいじゅつ,9
げた,0,0,1,名詞,一般,*,*,*,*,下駄,げた,げた,1
げつようび,0,0,1,名詞,一般,*,*,*,*,月曜日,げつようび,げつようび,4
げな,0,0,1,名詞,一般,*,*,*,*,げな,げな,げな,1
げに,0,0,1,副詞,一般,*,*,*,*,実に,げに,げに,1
げひん,0,0,1,名詞,一般,*,*,*,*,下品,げひん,げひん,2
げら,0,0,1,名詞,一般,*,*,*,*,げら,げら,げら,1
げんいん,0,0,1,名詞,一般,*,*,*,*,原因,げんいん,げんいん,3
げんかん,0,0,1,名詞,一般,*,*,*,*,玄関,げんかん,げんかん,3
げんき,0,0,1,名詞,一般,*,*,*,*,元気,げんき,げんき,2
げんご,0,0,1,名詞,一般,*,*,*,*,言語,げんご,げんご,2
こ,0,0,1,名詞,一般,*,*,*,*,子,こ,こ,4
こい,0,0,1,名詞,一般,*,*,*,*,恋,こい,こい,1
こいつ,0,0,1,名詞,一般,*,*,*,*,こいつ,こいつ,こいつ,2
こいぬ,0,0,1,名詞,一般,*,*,*,*,子犬,こいぬ,こいぬ,2
こいのあらい,0,0,1,名詞,一般,*,*,*,*,鯉の洗ひ,こいのあらい,こいのあらい,5
こう,0,0,1,副詞,一般,*,*,*,*,こう,こう,こう,1
こうえん,0,0,1,名詞,一般,*,*,*,*,公園,こうえん,こうえん,3
こうかんする,0,0,1,名詞,一般,*,*,*,*,交換する,こうかんする,こうかんする,5
こうぎょう,0,0,1,名詞,一般,*,*,*,*,工業,こうぎょう,こうぎょう,3
こうこう,0,0,1,名詞,一般,*,*,*,*,高校,こうこう,こうこう,3
こうさてん,0,0,1,名詞,一般,*,*,*,*,交差点,こうさてん,こうさてん,4
こうじちゅう,0,0,1,名詞,一般,*,*,*,*,工事中,こうじちゅう,こうじちゅう,4
こうちゃ,0,0,1,名詞,一般,*,*,*,*,紅茶,こうちゃ,こうちゃ,7
こうつう,0,0,1,名詞,一般,*,*,*,*,交通,こうつう,こうつう,3
こうはい,0,0,1,名詞,一般,*,*,*,*,後輩,こうはい,こうはい,9
こうばん,0,0,1,名詞,一般,*,*,*,*,交番,こうばん,こうばん,3
こえ,0,0,1,名詞,一般,*,*,*,*,肥え,こえ,こえ,1
こえだ,0,0,1,名詞,一般,*,*,*,*,小枝,こえだ,こえだ,2
こえび,0,0,1,名詞,一般,*,*,*,*,小海老,こえび,こえび,2
こえる,0,0,1,名詞,一般,*,*,*,*,超える,こえる,こえる,2
こおらす,0,0,1,名詞,一般,*,*,*,*,凍らす,こおらす,こおらす,3
こおり,0,0,1,名詞,一般,*,*,*,*,氷,こおり,こおり,2
こおる,0,0,1,名詞,一般,*,*,*,*,凍る,こおる,こおる,2
こおろぎ,0,0,1,名詞,一般,*,*,*,*,蟋蟀,こおろぎ,こおろぎ,3
こがねむし,0,0,1,名詞,一般,*,*,*,*,黄金虫,こがねむし,こがねむし,4
こきゅう,0,0,1,名詞,一般,*,*,*,*,呼吸,こきゅう,こきゅう,2
こくみん,0,0,1,名詞,一般,*,*,*,*,国民,こくみん,こくみん,3
こけ,0,0,1,名詞,一般,*,*,*,*,苔,こけ,こけ,1
こけむす,0,0,1,名詞,一般,*,*,*,*,苔生す,こけむす,こけむす,3
こける,0,0,1,名詞,一般,*,*,*,*,転ける,こける,こける,2
ここ,0,0,1,名詞,一般,*,*,*,*,此処,ここ,ここ,2
ここのか,0,0,1,名詞,一般,*,*,*,*,九日,ここのか,ここのか,3
ここのつ,0,0,1,名詞,一般,*,*,*,*,九つ,ここのつ,ここのつ,9
こころ,0,0,1,名詞,一般,*,*,*,*,心,こころ,こころ,6
こころにくい,0,0,1,形容詞,自立,*,*,*,*,心憎い,こころにくい,こころにくい,5
こさ,0,0,1,名詞,一般,*,*,*,*,濃さ,こさ,こさ,1
こし,0,0,1,名詞,一般,*,*,*,*,腰,こし,こし,1
こす,0,0,1,名詞,一般,*,*,*,*,越す・漉す,こす,こす,1
こすい,0,0,1,形容詞,自立,*,*,*,*,狡い,こすい,こすい,2
こする,0,0,1,名詞,一般,*,*,*,*,擦る,こする,こする,2
こすれる,0,0,1,名詞,一般,*,*,*,*,擦れる,こすれる,こすれる,3
こそ,0,0,1,名詞,一般,*,*,*,*,こそ,こそ,こそ,1
こそばい,0,0,1,形容詞,自立,*,*,*,*,こそばい,こそばい,こそばい,3
こそばす,0,0,1,名詞,一般,*,*,*,*,こそばす,こそばす,こそばす,3
こそばゆい,0,0,1,形容詞,自立,*,*,*,*,こそばゆい,こそばゆい,こそばゆい,4
こたい,0,0,1,名詞,一般,*,*,*,*,固体,こたい,こたい,2
こたえる,0,0,1,名詞,一般,*,*,*,*,答える,こたえる,こたえる,3
こだち,0,0,1,名詞,一般,*,*,*,*,木立,こだち,こだち,2
こちら,0,0,1,名詞,一般,*,*,*,*,此方,こちら,こちら,2
こっち,0,0,1,名詞,一般,*,*,*,*,此方,こっち,こっち,2
こと,0,0,1,副詞,一般,*,*,*,*,殊,こと,こと,1
ことがら,0,0,1,名詞,一般,*,*,*,*,事柄,ことがら,ことがら,3
ことし,0,0,1,名詞,一般,*,*,*,*,今年,ことし,ことし,2
ことだま,0,0,1,名詞,一般,*,*,*,*,言霊,ことだま,ことだま,3
ことなる,0,0,1,名詞,一般,*,*,*,*,異なる,ことなる,ことなる,3
ことに,0,0,1,副詞,一般,*,*,*,*,殊に,ことに,ことに,2
ことば,0,0,1,名詞,一般,*,*,*,*,言葉,ことば,ことば,2
ことほぎ,0,0,1,名詞,一般,*,*,*,*,寿ぎ,ことほぎ,ことほぎ,3
ことほぐ,0,0,1,名詞,一般,*,*,*,*,寿ぐ,ことほぐ,ことほぐ,3
ことり,0,0,1,名詞,一般,*,*,*,*,小鳥,ことり,ことり,2
こども,0,0,1,名詞,一般,*,*,*,*,子供,こども,こども,2
こない,0,0,1,名詞,一般,*,*,*,*,こない,こない,こない,2
こなもん,0,0,1,名詞,一般,*,*,*,*,粉物,こなもん,こなもん,3
こねこ,0,0,1,名詞,一般,*,*,*,*,子猫,こねこ,こねこ,2
この,0,0,1,名詞,一般,*,*,*,*,此の,この,この,1
こはだ,0,0,1,名詞,一般,*,*,*,*,木膚,こはだ,こはだ,2
こび,0,0,1,名詞,一般,*,*,*,*,媚,こび,こび,1
こぶ,0,0,1,名詞,一般,*,*,*,*,瘤,こぶ,こぶ,1
こま,0,0,1,名詞,一般,*,*,*,*,駒,こま,こま,1
こまかい,0,0,1,形容詞,自立,*,*,*,*,細かい,こまかい,こまかい,3
こまる,0,0,1,名詞,一般,*,*,*,*,困る,こまる,こまる,2
こむ,0,0,1,名詞,一般,*,*,*,*,混む,こむ,こむ,1
こめ,0,0,1,名詞,一般,*,*,*,*,米,こめ,こめ,1
こめつきむし,0,0,1,名詞,一般,*,*,*,*,叩頭虫,こめつきむし,こめつきむし,5
こめる,0,0,1,名詞,一般,*,*,*,*,込める,こめる,こめる,2
こも,0,0,1,名詞,一般,*,*,*,*,菰・薦,こも,こも,1
こもる,0,0,1,名詞,一般,*,*,*,*,籠もる,こもる,こもる,2
こもれび,0,0,1,名詞,一般,*,*,*,*,木漏れ日,こもれび,こもれび,3
こや,0,0,1,名詞,一般,*,*,*,*,小屋,こや,こや,1
こやす,0,0,1,名詞,一般,*,*,*,*,肥やす,こやす,こやす,2
こら,0,0,1,名詞,一般,*,*,*,*,子等,こら,こら,1
これ,0,0,1,名詞,一般,*,*,*,*,此れ,これ,これ,1
ころ,0,0,1,名詞,一般,*,*,*,*,頃,ころ,ころ,1
ころす,0,0,1,名詞,一般,*,*,*,*,殺す,ころす,ころす,2
ころも,0,0,1,名詞,一般,*,*,*,*,衣,ころも,ころも,2
こわい,0,0,1,形容詞,自立,*,*,*,*,怖い,こわい,こわい,2
こわがる,0,0,1,名詞,一般,*,*,*,*,怖がる,こわがる,こわがる,3
こわす,0,0,1,名詞,一般,*,*,*,*,壊す,こわす,こわす,2
こわれる,0,0,1,名詞,一般,*,*,*,*,壊れる,こわれる,こわれる,3
こんげつ,0,0,1,名詞,一般,*,*,*,*,今月,こんげつ,こんげつ,3
こんしゅう,0,0,1,名詞,一般,*,*,*,*,今週,こんしゅう,こんしゅう,3
こんな,0,0,1,名詞,一般,*,*,*,*,こんな,こんな,こんな,2
こんにちは,0,0,1,名詞,一般,*,*,*,*,今日は,こんにちは,こんにちは,4
こんばん,0,0,1,名詞,一般,*,*,*,*,今晩,こんばん,こんばん,3
こんばんは,0,0,1,名詞,一般,*,*,*,*,こんばんは,こんばんは,こんばんは,4
ご,0,0,1,名詞,一般,*,*,*,*,五,ご,ご,1
ごうかくする,0,0,1,名詞,一般,*,*,*,*,合格する,ごうかくする,ごうかくする,6
ごうま,0,0,1,名詞,一般,*,*,*,*,降魔,ごうま,ごうま,2
ごお,0,0,1,名詞,一般,*,*,*,*,五,ごお,ごお,1
ごかい,0,0,1,名詞,一般,*,*,*,*,沙蚕,ごかい,ごかい,2
ごご,0,0,1,名詞,一般,*,*,*,*,午後,ごご,ごご,2
ごしゅじん,0,0,1,名詞,一般,*,*,*,*,ご主人,ごしゅじん,ごしゅじん,3
ごぜん,0,0,1,名詞,一般,*,*,*,*,午前,ごぜん,ごぜん,2
ごちそうさま,0,0,1,名詞,一般,*,*,*,*,御馳走様,ごちそうさま,ごちそうさま,5
ごっつい,0,0,1,形容詞,自立,*,*,*,*,ごっつい,ごっつい,ごっつい,3
ごつい,0,0,1,形容詞,自立,*,*,*,*,ごつい,ごつい,ごつい,2
ごはん,0,0,1,名詞,一般,*,*,*,*,ご飯,ごはん,ごはん,2
ごま,0,0,1,名詞,一般,*,*,*,*,胡麻,ごま,ごま,1
ごみ,0,0,1,名詞,一般,*,*,*,*,ごみ,ごみ,ごみ,1
ごみむし,0,0,1,名詞,一般,*,*,*,*,ごみ虫,ごみむし,ごみむし,3
ごみむしもどき,0,0,1,名詞,一般,*,*,*,*,ごみ虫擬,ごみむしもどき,ごみむしもどき,6
ごめん,0,0,1,感動詞,*,*,*,*,*,御免,ごめん,ごめん,2
ごめんちや,0,0,1,名詞,一般,*,*,*,*,ごめんちや,ごめんちや,ごめんちや,4
ごめんって,0,0,1,名詞,一般,*,*,*,*,ごめんって,ごめんって,ごめんって,4
ごめんて,0,0,1,名詞,一般,*,*,*,*,ごめんて,ごめんて,ごめんて,3
ごめんで,0,0,1,名詞,一般,*,*,*,*,ごめんで,ごめんで,ごめんで,3
ごめんなさい,0,0,1,名詞,一般,*,*,*,*,ごめんなさい,ごめんなさい,ごめんなさい,5
ごめんね,0,0,1,名詞,一般,*,*,*,*,ごめんね,ごめんね,ごめんね,3
ごめんやで,0,0,1,名詞,一般,*,*,*,*,ごめんやで,ごめんやで,ごめんやで,4
ごめんよ,0,0,1,名詞,一般,*,*,*,*,ごめんよ,ごめんよ,ごめんよ,3
ごもく,0,0,1,名詞,一般,*,*,*,*,ごもく,ごもく,ごもく,2
ごんた,0,0,1,名詞,一般,*,*,*,*,ごんた,ごんた,ごんた,2
ごんたくれ,0,0,1,名詞,一般,*,*,*,*,ごんたくれ,ごんたくれ,ごんたくれ,4
ごゾンじ,0,0,1,名詞,一般,*,*,*,*,御存知,ごゾンじ,ごゾンじ,3
ごラン,0,0,1,名詞,一般,*,*,*,*,御覧,ごラン,ごラン,2
ごリヤク,0,0,1,名詞,一般,*,*,*,*,御利益,ごリヤク,ごリヤク,3
さ,0,0,1,名詞,一般,*,*,*,*,差,さ,さ,4
さい,0,0,1,副詞,一般,*,*,*,*,さい,さい,さい,1
さい,0,0,1,名詞,一般,*,*,*,*,采・賽,さい,さい,1
さいご,0,0,1,名詞,一般,*,*,*,*,最後,さいご,さいご,2
さいて,0,0,1,名詞,一般,*,*,*,*,左様で,さいて,さいて,2
さいで,0,0,1,名詞,一般,*,*,*,*,左様で,さいで,さいで,2
さいなら,0,0,1,感動詞,*,*,*,*,*,左様なら,さいなら,さいなら,3
さいばん,0,0,1,名詞,一般,*,*,*,*,裁判,さいばん,さいばん,3
さいばんかん,0,0,1,名詞,一般,*,*,*,*,裁判官,さいばんかん,さいばんかん,5
さいふ,0,0,1,名詞,一般,*,*,*,*,財布,さいふ,さいふ,2
さいりょう,0,0,1,名詞,一般,*,*,*,*,最良,さいりょう,さいりょう,3
さいわい,0,0,1,名詞,一般,*,*,*,*,幸ひ,さいわい,さいわい,3
さえ,0,0,1,名詞,一般,*,*,*,*,係助,さえ,さえ,0
さえ,0,0,1,名詞,一般,*,*,*,*,さえ,さえ,さえ,1
さえる,0,0,1,名詞,一般,*,*,*,*,冴える,さえる,さえる,2
さえる・さえん,0,0,1,名詞,一般,*,*,*,*,冴える,さえる・さえん,さえる・さえん,22
さえる・さえん,0,0,1,名詞,一般,*,*,*,*,冴える,さえる・さえん,さえる・さえん,22
さお,0,0,1,名詞,一般,*,*,*,*,竿,さお,さお,1
さかい,0,0,1,名詞,一般,*,*,*,*,さかい,さかい,さかい,2
さかい,0,0,1,名詞,一般,*,*,*,*,接助,さかい,さかい,0
さかい,0,0,1,名詞,一般,*,*,*,*,接助,さかい,さかい,0
さかいに,0,0,1,名詞,一般,*,*,*,*,—,さかいに,さかいに,3
さかき,0,0,1,名詞,一般,*,*,*,*,榊,さかき,さかき,2
さかぐら,0,0,1,名詞,一般,*,*,*,*,酒蔵,さかぐら,さかぐら,3
さかずき,0,0,1,名詞,一般,*,*,*,*,盃,さかずき,さかずき,3
さかな,0,0,1,名詞,一般,*,*,*,*,魚・肴,さかな,さかな,2
さかば,0,0,1,名詞,一般,*,*,*,*,酒場,さかば,さかば,2
さかまんじゅう,0,0,1,名詞,一般,*,*,*,*,酒饅頭,さかまんじゅう,さかまんじゅう,5
さかマンジュウ,0,0,1,名詞,一般,*,*,*,*,酒饅頭,さかマンジュウ,さかマンジュウ,5
さが,0,0,1,名詞,一般,*,*,*,*,性・相,さが,さが,1
さがす,0,0,1,名詞,一般,*,*,*,*,探す,さがす,さがす,2
さがす・さがさん,0,0,1,名詞,一般,*,*,*,*,探す,さがす・さがさん,さがす・さがさん,7
さがる,0,0,1,名詞,一般,*,*,*,*,下がる,さがる,さがる,2
さがる・さがらん,0,0,1,名詞,一般,*,*,*,*,下がる,さがる・さがらん,さがる・さがらん,32
さがる・さがらん,0,0,1,名詞,一般,*,*,*,*,下がる,さがる・さがらん,さがる・さがらん,32
さき,0,0,1,名詞,一般,*,*,*,*,先・崎,さき,さき,1
さき,0,0,1,名詞,一般,*,*,*,*,前,さき,さき,1
さき,0,0,1,名詞,一般,*,*,*,*,咲き,さき,さき,1
さきっちょ,0,0,1,名詞,一般,*,*,*,*,先っちょ,さきっちょ,さきっちょ,3
さきっぽ,0,0,1,名詞,一般,*,*,*,*,先っぽ,さきっぽ,さきっぽ,3
さぎ,0,0,1,名詞,一般,*,*,*,*,鷺,さぎ,さぎ,1
